"","record.id","site.id","read.date","time","volunteer.name","water.depth","water.temp","air.temp","water.transparency","ph","salinity","oxygen"
"1942",1942,"B","6/24/2014","10:50","Susan Poe",0.1,27,NA,0.1,7,0,6
"1943",1943,"D","6/24/2014","11:15","Susan Poe",1.2,28,NA,0.7,7,0,NA
"1944",1944,"Bay","6/24/2014","9:45","Susan Poe",0.6,24,NA,0.4,8,0,4.2
"1945",1945,"A","7/8/2014","10:50","Susan Poe",0.8,29,NA,0.6,7.5,0,NA
"1946",1946,"B","7/8/2014","10:35","Susan Poe",0.1,28,NA,0.1,7.5,0,NA
"1947",1947,"D","7/8/2014","10:15","Susan Poe",1.3,28,NA,1,6.5,0,5.8
"1948",1948,"Bay","7/8/2014","9:45","Susan Poe",0.8,25,NA,0.5,7.5,0,4.2
"1949",1949,"Bay","7/22/2014","9:35","Susan Poe",0.6,26,NA,0.4,7.5,0,3.7
"1950",1950,"A","7/22/2014","10:40","Susan Poe",0.8,27,NA,0.5,6.5,0,NA
"1951",1951,"B","7/22/2014","10:30","Susan Poe",0.1,28,NA,0.1,7.5,0,NA
"1952",1952,"D","7/22/2014","10:05","Susan Poe",1.3,27,NA,0.8,7,0,5.3
"1953",1953,"Bay","8/12/2014","9:40","Susan Poe",7.5,25,NA,4.5,8,0,3.9
"1954",1954,"D","8/12/2014","11:07","Susan Poe",1.6,26,NA,0.8,7,0,NA
"1955",1955,"A","8/12/2014","10:45","Susan Poe",0.1,26,NA,0.1,8,0,3
"1956",1956,"B","8/12/2014","10:25","Susan Poe",0.8,26,NA,0.5,6.5,0,2.4
"1957",1957,"A","8/28/2014","10:37","Susan Poe",0.7,27,NA,0.7,7,0,NA
"1958",1958,"D","8/28/2014","10:15","Susan Poe",1.5,25,NA,1,6.5,0,5.3
"1959",1959,"Bay","8/28/2014","9:45","Susan Poe",0.45,24,NA,0.35,8.5,0,3.9
"1960",1960,"A","9/10/2014","10:45","Susan Poe",0.4,24,NA,0.4,6.5,0,4.6
"1961",1961,"B","9/10/2014","10:30","Susan Poe",0.2,25,NA,0.2,6.5,0,3.7
"1962",1962,"D","9/10/2014","10:15","Susan Poe",1.3,24,NA,1.3,6.5,0,NA
"1963",1963,"Bay","9/10/2014","9:35","Susan Poe",0.8,24,NA,0.5,7.5,0,2.7
"1964",1964,"Bay","9/23/2014","9:40","Susan Poe",0.6,20,NA,0.4,8,0,7
"1965",1965,"A","9/23/2014","10:40","Susan Poe",0.6,22,NA,0.3,6,0,NA
"1966",1966,"B","9/23/2014","10:30","Susan Poe",0.01,18,NA,0.01,7,0,NA
"1967",1967,"D","9/23/2014","10:10","Susan Poe",1.3,20,NA,1,NA,0,6.3
"1968",1968,"A","10/7/2014","11:00","Susan Poe",0.3,20,NA,0.3,7,0,6.4
"1969",1969,"B","10/7/2014","10:15","Susan Poe",0.1,17,NA,0.1,7,0,5.9
"1970",1970,"D","10/7/2014","11:20","Susan Poe",1.45,20,NA,1.45,6,0,NA
"1971",1971,"Bay","10/7/2014","9:45","Susan Poe",0.9,NA,NA,0.65,7.5,0,6
"1972",1972,"A","10/21/2014","10:45","Susan Poe",0.6,18,NA,0.3,6.5,0,NA
"1973",1973,"B","10/21/2014","10:35","Susan Poe",0.1,NA,NA,0.1,7.5,0,NA
"1974",1974,"D","10/21/2014","10:15","Susan Poe",1.3,18,NA,1.3,6,0,7.6
"1975",1975,"Bay","10/21/2014","9:45","Susan Poe",0.7,16.5,NA,0.4,7.5,0,6.5
"1976",1976,"Bay","11/13/2014","9:45","Susan Poe",0.4,13,NA,0.3,7,0,7
"1977",1977,"A","11/13/2014","10:45","Susan Poe",0.3,14,NA,0.3,6.5,0,7.2
"1978",1978,"B","11/13/2014","11:15","Susan Poe",0.15,13,NA,0.15,7.5,0,6.2
"1979",1979,"D","11/13/2014","11:45","Susan Poe",0.12,14,NA,0.12,6.5,0,NA
"1980",1980,"Bay","12/2/2014","9:30","Susan Poe",0.6,11,NA,0.4,7,0,9.8
"1981",1981,"A","12/2/2014","10:50","Susan Poe",0.9,10,NA,0.6,7,0,NA
"1982",1982,"B","12/2/2014","10:35","Susan Poe",0.3,10,NA,0.3,6.5,0,NA
"1983",1983,"D","12/2/2014","10:05","Susan Poe",1.2,10,NA,1.2,6,0,9.7
"1984",1984,"Bay","12/19/2014","9:45","Susan Poe",0.5,11,NA,0.5,9,0,7.6
"1985",1985,"A","12/19/2014","11:00","Susan Poe",1,7,NA,0.6,7,0,7.3
"1986",1986,"B","12/19/2014","10:00","Susan Poe",0.15,7,NA,0.15,6.5,0,6.3
"1987",1987,"D","12/19/2014","10:25","Susan Poe",1.1,7,NA,1.1,7,0,NA
"1988",1988,"Bay","1/6/2015","9:45","Susan Poe",0.6,9,NA,0.4,7,0,8.9
"1989",1989,"A","1/6/2015","11:10","Susan Poe",0.7,9,NA,0.7,6.5,0,NA
"1990",1990,"B","1/6/2015","11:00","Susan Poe",0.3,8,NA,0.3,7,0,NA
"1991",1991,"D","1/6/2015","10:30","Susan Poe",1.5,9,NA,1.3,6.5,0,9
"1992",1992,"Bay","1/20/2015","9:45","Susan Poe",0.6,7,NA,0.2,7,0,8.3
"1993",1993,"A","1/20/2015","10:50","Susan Poe",1,8,NA,0.5,6.5,0,NA
"1994",1994,"B","1/20/2015","10:40","Susan Poe",0.2,7,NA,0.2,7,0,NA
"1995",1995,"D","1/20/2015","10:10","Susan Poe",1.4,8,NA,1,6.5,0,9
"1996",1996,"Bay","2/3/2015","9:20","Susan Poe",0.6,NA,NA,0.4,NA,0,10
"1997",1997,"A","2/3/2015","10:30","Susan Poe",0.5,3,NA,0.4,6.5,0,9.7
"1998",1998,"B","2/3/2015","10:57","Susan Poe",0.3,3,NA,0.3,6.5,0,7.6
"1999",1999,"D","2/3/2015","11:30","Susan Poe",1.5,4,NA,1.2,6.5,0,NA
"2000",2000,"A","2/24/2015","11:00","Susan Poe",0.5,1,NA,0.4,6.5,0,NA
"2001",2001,"B","2/24/2015","10:55","Susan Poe",NA,NA,NA,NA,NA,NA,NA
"2002",2002,"D","2/24/2015","10:20","Susan Poe",0.15,0,NA,0.1,6.5,0,10
"2003",2003,"Bay","2/24/2015","09:45","Susan Poe",0.2,3,NA,0.2,7,0,9.2
"2004",2004,"Bay","4/21/2015","9:20","Susan Poe",0.9,20,NA,0.3,7,0,7.1
"2005",2005,"B","4/21/2015","10:15","Susan Poe",NA,20,NA,NA,7.5,0,5.3
"2006",2006,"A","4/21/2015","10:45","Susan Poe",0.4,19,NA,0.3,6.5,0,4
"2007",2007,"Bay","4/7/2015","9:45","Susan Poe",0.6,15,NA,0.2,7,0,8.2
"2008",2008,"D","4/7/2015","10:10","Susan Poe",1.3,16,NA,0.9,6.5,0,7.4
"2009",2009,"B","4/7/2015","10:40","Susan Poe",0.3,17,NA,0.3,7,0,NA
"2010",2010,"A","4/7/2015","10:50","Susan Poe",0.5,18,NA,0.3,7,0,NA
"2011",2011,"Bay","3/24/2015","11:40","Susan Poe",1.2,10,NA,0.9,6.5,0,NA
"2012",2012,"Bay","3/24/2015","9:50","Susan Poe",0.3,9,NA,0.3,7,0,10
"2013",2013,"B","3/24/2015","11:15","Susan Poe",0.5,9,NA,0.4,7,0,10
"2014",2014,"A","3/24/2015","10:40","Susan Poe",0.3,10,NA,0.3,7,0,7.8
"2015",2015,"D","4/21/2015","11:15","Susan Poe",1.5,19,NA,1,6.5,0,NA
"2016",2016,"Bay","5/7/2015","9:45","Susan Poe",0.6,20,NA,0.3,7.5,0,6.3
"2017",2017,"D","5/7/2015","10:15","Susan Poe",1.3,20,NA,1.1,7,0,7.7
"2018",2018,"B","5/7/2015","10:35","Susan Poe",0.1,21,NA,0.1,8,0,NA
"2019",2019,"A","5/7/2015","10:45","Susan Poe",0.15,21,NA,0.15,7.5,0,NA
"2020",2020,"Bay","6/1/2015","9:30","Susan Poe",0.9,25,NA,0.4,7.5,0,4.3
"2021",2021,"D","6/1/2015","9:55","Susan Poe",0.9,27,NA,0.2,7,0,5.8
"2022",2022,"B","6/1/2015","10:30","Susan Poe",0.1,28,NA,0.1,7.5,0,NA
"2023",2023,"A","6/3/2015","10:40","Susan Poe",0.1,29,NA,0.1,7,0,NA
"2024",2024,"Bay","6/11/2015","9:45","Susan Poe",0.8,26,NA,0.4,8.5,0,5
"2025",2025,"B","6/11/2015","10:18","Susan Poe",0.5,27,NA,0.5,8,0,4
"2026",2026,"A","6/11/2015","10:50","Susan Poe",0.6,28,NA,0.5,8,0,5.1
"2027",2027,"D","6/11/2015","11:25","Susan Poe",1.1,29,NA,0.8,7,0,NA
"2028",2028,"D","7/23/2015","10:55","Susan Poe",1.2,30.5,NA,0.8,7,0,NA
"2029",2029,"B","7/23/2015","10:35","Susan Poe",0.3,31,NA,0.3,7.5,0,7
"2030",2030,"A","7/23/2015","10:10","Susan Poe",0.4,30,NA,0.4,7.5,0,6
"2031",2031,"Bay","7/23/2015","9:35","Susan Poe",0.8,27,NA,0.5,9,0,7
"2032",2032,"Bay","9/22/2015","09:30","Susan Poe",0.3,23,NA,0.3,8,0,4.5
"2033",2033,"Bay","9/9/2015","09:38","Susan Poe",0.05,26,NA,0.05,9,0,2.9
"2034",2034,"Bay","10/7/2015","09:45","Susan Poe",0.5,18,NA,0.3,7,0,5.5
"2035",2035,"A","10/7/2015","11:10","Susan Poe",0.7,20,NA,0.5,6,0,NA
"2036",2036,"B","10/7/2015","10:55","Susan Poe",0.2,19,NA,0.2,7,0,NA
"2037",2037,"D","10/7/2015","10:30","Susan Poe",1.2,NA,NA,0.9,6,0,6.2
"2038",2038,"A","10/13/2015","10:35","Susan Poe",0.4,15,NA,0.4,7,0,6.7
"2039",2039,"B","10/13/2015","10:10","Susan Poe",0.05,12,NA,0.05,7,0,6
"2040",2040,"D","10/13/2015","10:00","Susan Poe",1.3,14,NA,1,6.5,0,NA
"2041",2041,"Bay","10/13/2015","09:30","Susan Poe",0.6,12,NA,0.4,7,0,4.9
"2042",2042,"A","11/3/2015","10:45","Susan Poe",0.4,18,NA,0.4,7,0,NA
"2043",2043,"B","11/3/2015","10:35","Susan Poe",0.1,19,NA,0.1,7,0,NA
"2044",2044,"D","11/3/2015","10:15","Susan Poe",1.3,18,NA,1.2,6.5,0,6.6
"2045",2045,"Bay","11/3/2015","09:45","Susan Poe",0.6,28,NA,0.4,7,0,6.6
"2046",2046,"Bay","11/17/2015","09:35","Susan Poe",0.8,13,NA,0.25,7.5,0,5.5
"2047",2047,"A","11/17/2015","11:00","Susan Poe",0.5,15,NA,0.5,6.5,0,6.5
"2048",2048,"B","11/17/2015","10:35","Susan Poe",0.1,14,NA,0.1,7,0,8
"2049",2049,"D","11/17/2015","11:25","Susan Poe",1.5,14,NA,0.9,6.5,0,NA
"2050",2050,"Bay","Not Recorded","09:20","Susan Poe",0.5,14,NA,0.3,7,0,NA
"2051",2051,"A","12/1/2015","10:45","Susan Poe",0.5,15,NA,0.5,7,0,NA
"2052",2052,"B","12/1/2015","10:38","Susan Poe",0.1,14,NA,0.1,6.5,0,NA
"2053",2053,"D","12/1/2015","10:10","Susan Poe",1.6,NA,NA,0.8,6.5,0,7.1
"2054",2054,"A","12/15/2015","10:50","Susan Poe",0.6,15,NA,0.6,7,0,NA
"2055",2055,"B","12/15/2015","10:40","Susan Poe",0.3,17,NA,0.3,6.5,0,NA
"2056",2056,"D","12/15/2015","10:00","Susan Poe",1.8,16,NA,0.7,6,0,6.6
"2057",2057,"Bay","12/15/2015","09:20","Susan Poe",0.8,17,NA,0.5,7,0,7.9
"2058",2058,"Bay","12/1/2015","09:20","Susan Poe",0.5,14,NA,0.3,7,0,NA
"2059",2059,"A","12/30/2015","12:40","Susan Poe",1.3,17,NA,0.7,6,0,NA
"2060",2060,"B","12/30/2015","12:30","Susan Poe",0.3,17,NA,0.3,6,0,NA
"2061",2061,"D","12/30/2015","12:00","Susan Poe",1.4,19,NA,0.7,6,0,6.2
"2062",2062,"Bay","12/30/2015","11:20","Susan Poe",0.9,18,NA,0.7,7,0,8.7
"2063",2063,"A","1/13/2016","10:15","Susan Poe",0.8,7,NA,0.5,6.5,0,6.5
"2064",2064,"Bay","1/13/2016","9:45","Susan Poe",0.9,5,NA,0.5,7,0,9.1
"2065",2065,"D","1/13/2016","11:30","Susan Poe",1.9,6,NA,0.7,6.5,0,NA
"2066",2066,"B","1/13/2016","11:00","Susan Poe",0.3,5,NA,0.3,6.5,0,6.6
"2067",2067,"A","2/11/2016","10:50","Susan Poe",1,5,NA,0.4,6,0,NA
"2068",2068,"B","2/11/2016","10:35","Susan Poe",0.6,2,NA,0.6,6,0,NA
"2069",2069,"D","2/11/2016","10:00","Susan Poe",1.3,3,NA,0.6,5.5,0,10
"2070",2070,"Bay","2/11/2016","9:15","Susan Poe",0.2,5,NA,0.1,7,0,9.5
"2071",2071,"Bay","2/23/2016","9:30","Susan Poe",0.6,11,NA,0.4,7,0,9
"2072",2072,"B","2/23/2016","10:15","Susan Poe",0.4,11,NA,0.4,NA,0,8
"2073",2073,"A","2/23/2016","10:45","Susan Poe",1,11,NA,0.5,6.5,0,7.5
"2074",2074,"D","2/23/2016","11:15","Susan Poe",1.8,10,NA,0.8,6.5,0,NA
"2075",2075,"Bay","3/8/2016","9:35","Susan Poe",0.7,11,NA,0.3,7,0,9.5
"2076",2076,"D","3/8/2016","10:10","Susan Poe",1.8,12,NA,0.9,6.5,0,9.5
"2077",2077,"B","3/8/2016","10:45","Susan Poe",0.7,12,NA,0.7,7,0,NA
"2078",2078,"A","3/8/2016","11:00","Susan Poe",1,12,NA,0.3,7,0,NA
"2079",2079,"A","3/22/2016","10:30","Susan Poe",0.6,11,NA,0.6,6.5,0,7.1
"2080",2080,"B","3/22/2016","11:00","Susan Poe",0.3,11,NA,0.3,7,0,6.5
"2081",2081,"D","3/22/2016","11:30","Susan Poe",1.8,12,NA,0.8,6.5,0,NA
"2082",2082,"Bay","3/22/2016","9:30","Susan Poe",0.4,10,NA,0.4,7,0,7.1
"2083",2083,"A","4/14/2016","11:00","Susan Poe",0.6,15,NA,0.5,6.5,0,NA
"2084",2084,"B","4/14/2016","10:45","Susan Poe",0.2,14,NA,0.2,8,0,NA
"2085",2085,"D","4/14/2016","10:20","Susan Poe",1.3,14,NA,0.9,6.5,0,6
"2086",2086,"Bay","4/14/2016","9:30","Susan Poe",0.3,13,NA,0.3,7,0,7.9
"2087",2087,"Bay","5/3/2016","9:40","Susan Poe",0.9,21,NA,0.4,7,0,4.5
"2088",2088,"A","5/3/2016","10:50","Susan Poe",0.9,22,NA,0.4,7,0,NA
"2089",2089,"B","5/3/2016","10:40","Susan Poe",0.2,20,NA,0.2,6.5,0,NA
"2090",2090,"D","5/3/2016","10:15","Susan Poe",1.2,21,NA,0.5,6.5,0,NA
"2091",2091,"Not Recorded","Not Recorded","Not Recorded","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"2092",2092,"A","8/31/2016","10:40","Susan Poe",0.4,28,NA,0.4,7.5,0,3.9
"2093",2093,"B","8/31/2016","10:20","Susan Poe",0.01,28,NA,0.01,8.5,0,4.2
"2094",2094,"D","8/31/2016","10:00","Susan Poe",0.9,29,NA,0.9,6.5,0,NA
"2095",2095,"Bay","8/31/2016","09:15","Susan Poe",0.5,27,NA,0.3,8.5,0,4.3
"2096",2096,"A","9/22/2016","11:00","Susan Poe",0.7,25,NA,0.6,6.5,0,NA
"2097",2097,"B","9/22/2016","10:40","Susan Poe",0.3,24,NA,0.3,6.5,0,NA
"2098",2098,"D","9/22/2016","10:15","Susan Poe",1.8,NA,NA,0.6,6,0,5
"2099",2099,"Bay","9/22/2016","9:45","Susan Poe",1,23,NA,0.9,7,0,3.2
"2100",2100,"A","10/5/2016","19:50","Susan Poe",0.5,22,NA,0.5,6.5,0,3.8
"2101",2101,"B","10/5/2016","10:30","Susan Poe",0.3,25,NA,0.3,6.5,0,2.9
"2102",2102,"D","Not Recorded","10:00","Susan Poe",1.8,22,NA,0.3,6.5,0,3.9
"2103",2103,"Bay","10/5/2016","9:30","Susan Poe",0.6,21,NA,0.4,NA,0,6.8
"2104",2104,"A","10/18/2016","10:55","Susan Poe",0.5,22,19,0.2,6.5,0,NA
"2105",2105,"B","10/18/2016","10:40","Susan Poe",0.3,24,19,0.3,6.5,0,NA
"2106",2106,"Bay","10/18/2016","9:45","Susan Poe",1.2,NA,18,0.5,7,0,6.3
"2107",2107,"D","10/18/2016","10:15","Susan Poe",1.4,25,19,0.5,6.5,0,6
"2108",2108,"D","11/2/2016","11:10","Susan Poe",1.6,17,16,0.8,6.5,0,NA
"2109",2109,"B","11/2/2016","10:45","Susan Poe",0.2,16,16,0.2,6.5,0,3.8
"2110",2110,"A","11/2/2016","10:15","Susan Poe",0.4,16,16,0.2,6.5,0,4.4
"2111",2111,"Bay","11/2/2016","9:30","Susan Poe",0.7,17,16,0.7,6.7,0,6.3
"2112",2112,"A","11/16/2016","10:50","Susan Poe",0.4,18,13,0.3,6.5,0,NA
"2113",2113,"B","11/16/2016","10:40","Susan Poe",0.25,12,13,0.25,6.5,0,NA
"2114",2114,"D","11/16/2016","10:20","Susan Poe",1.3,14,13,1,6.5,0,8.8
"2115",2115,"Bay","11/16/2016","9:45","Susan Poe",0.8,13,13,0.7,7,0,9
"2116",2116,"A","12/7/2016","11:00","Susan Poe",0.5,11,9,0.3,7,0,NA
"2117",2117,"B","12/7/2016","10:45","Susan Poe",0.5,10,9,0.5,6.5,0,NA
"2118",2118,"Bay","12/7/2016","9:15","Susan Poe",0.5,11,9,0.4,7,0,7.6
"2119",2119,"D","12/7/2016","10:15","Susan Poe",1.1,11,9,0.9,6.5,0,10
"2120",2120,"A","12/20/2016","10:57","Susan Poe",0.4,6,3,0.4,7,0,NA
"2121",2121,"Bay","12/20/2016","9:40","Susan Poe",3.5,5,3,3,7,0,6.7
"2122",2122,"B","12/20/2016","10:45","Susan Poe",0.4,5,3,0.4,6.5,0,NA
"2123",2123,"D","12/20/2016","10:15","Susan Poe",1.7,5,3,1.7,6.5,0,10
"2124",2124,"D","1/24/2017","11:15","Susan Poe",1.2,9,7,0.7,6,0,NA
"2125",2125,"A","1/24/2017","10:45","Susan Poe",0.6,9,7,0.5,NA,0,7.9
"2126",2126,"Bay","1/24/2017","9:45","Susan Poe",0.6,9,7,0.3,7,0,3.2
"2127",2127,"B","1/24/2017","10:15","Susan Poe",0.5,8,7,0.3,6.5,0,7.6
"2128",2128,"A","2/7/2017","11:00","Susan Poe",0.7,9,15,0.5,7,0,NA
"2129",2129,"D","2/7/2017","10:25","Susan Poe",1.3,10,14,0.9,6.5,0,10
"2130",2130,"Bay","2/7/2017","9:30","Susan Poe",0.6,9,14,0.3,7,0,8.2
"2131",2131,"B","2/7/2017","10:50","Susan Poe",0.3,11,15,0.3,7,0,NA
"2132",2132,"D","2/21/2017","11:20","Susan Poe",1.1,13,10,0.9,6.5,0,NA
"2133",2133,"A","2/21/2017","10:25","Susan Poe",0.9,13,10,0.5,6.5,0,5.7
"2134",2134,"Bay","2/21/2017","9:25","Susan Poe",0.5,13,9,0.3,7,0,5.2
"2135",2135,"B","2/21/2017","10:10","Susan Poe",0.5,12,9,0.5,7,0,5.2
"2136",2136,"Bay","3/8/2017","9:30","Susan Poe",0.5,13,8,0.3,7,0,7.1
"2137",2137,"A","3/8/2017","11:10","Susan Poe",0.4,13,9,0.4,6.5,0,NA
"2138",2138,"B","3/8/2017","11:00","Susan Poe",0.4,13,8,0.2,6.5,0,NA
"2139",2139,"D","3/8/2017","10:15","Susan Poe",1.6,12,8,1.6,6.5,0,10
"2140",2140,"D","3/21/2017","11:05","Susan Poe",1.7,10,11,0.9,6.5,0,NA
"2141",2141,"A","3/21/2017","10:45","Susan Poe",NA,NA,11,NA,NA,0,NA
"2142",2142,"B","3/21/2017","10:15","Susan Poe",0.3,10,11,0.3,7,0,5
"2143",2143,"Bay","3/21/2017","9:30","Susan Poe",0.3,10,10,0.3,7,0,3.2
"2144",2144,"A","4/4/2017","11:00","Susan Poe",0.6,20,21.7,0.5,7,0,NA
"2145",2145,"B","4/4/2017","10:50","Susan Poe",0.3,19,21.7,0.2,7,0,NA
"2146",2146,"A","4/18/2017","10:50","Susan Poe",0.9,19,NA,0.4,6.5,0,NA
"2147",2147,"A","5/11/2017","10:45","Susan Poe",0.7,19,NA,0.4,6.5,0,NA
"2148",2148,"A","5/25/2017","10:25","Susan Poe",0.8,22,NA,0.6,6.5,0,4.2
"2149",2149,"A","6/7/2017","10:17","Susan Poe",0.6,23,NA,0.5,6.5,0,NA
"2150",2150,"A","6/19/2017","10:50","Susan Poe",0.7,27,NA,0.5,6.5,0,NA
"2151",2151,"A","7/11/2017","10:40","Susan Poe",0.5,31,NA,0.5,7,0,NA
"2152",2152,"A","7/25/2017","11:30","Susan Poe",0.9,27,NA,0.8,7,0,3.6
"2153",2153,"B","4/18/2017","10:40","Susan Poe",0.4,19,NA,0.4,6.5,0,NA
"2154",2154,"B","5/11/2017","10:35","Susan Poe",0.2,18,NA,0.2,6.5,0,NA
"2155",2155,"B","5/25/2017","10:15","Susan Poe",NA,NA,NA,NA,NA,NA,NA
"2156",2156,"B","6/7/2017","Not Recorded","Susan Poe",NA,NA,NA,NA,NA,0,NA
"2157",2157,"B","6/19/2017","10:30","Susan Poe",0.5,26,NA,0.5,7,0,3.9
"2158",2158,"B","7/11/2017","10:40","Susan Poe",0.5,31,NA,0.5,7,0,NA
"2159",2159,"B","7/25/2017","10:55","Susan Poe",0.2,28,NA,0.2,7,0,4.2
"2160",2160,"D","4/18/2017","10:10","Susan Poe",1.1,17,NA,1,6,0,7.3
"2161",2161,"D","5/11/2017","10:05","Susan Poe",1.7,19,NA,0.8,6.5,0,6.5
"2162",2162,"D","5/25/2017","10:55","Susan Poe",1.8,22,NA,0.7,6.5,0,NA
"2163",2163,"D","6/7/2017","10:20","Susan Poe",1.6,22,NA,0.7,6.5,0,4.6
"2164",2164,"D","6/19/2017","10:15","Susan Poe",1.2,26,NA,0.7,6.5,0,NA
"2165",2165,"D","7/11/2017","10:05","Susan Poe",1.1,29,NA,0.7,6.5,0,5.3
"2166",2166,"D","7/25/2017","11:55","Susan Poe",1.2,29,NA,0.9,6.5,0,NA
"2167",2167,"Bay","4/18/2017","9:35","Susan Poe",0.7,20,NA,0.4,6,0,6
"2168",2168,"Bay","5/11/2017","9:30","Susan Poe",0.4,18,NA,0.4,6,0,5
"2169",2169,"Bay","5/25/2017","9:30","Susan Poe",0.9,20,NA,0.5,7,0,6.9
"2170",2170,"Bay","6/7/2017","9:30","Susan Poe",0.9,21,NA,0.6,6,0,3.5
"2171",2171,"Bay","6/19/2017","9:30","Susan Poe",1,25,NA,0.5,6.5,0,4.3
"2172",2172,"Bay","7/11/2017","9:35","Susan Poe",0.9,27,NA,0.4,7,0,4.7
"2173",2173,"Bay","7/25/2017","10:25","Susan Poe",0.9,26,NA,0.4,7,0,6.2
"2174",2174,"A","4/4/2017","11:00","Susan Poe",0.6,20,NA,0.5,7,0,NA
"2175",2175,"B","4/4/2017","10:50","Susan Poe",0.3,19,NA,0.2,7,0,NA
"2176",2176,"D","4/4/2017","10:20","Susan Poe",1.1,19,NA,1,6.5,0,6.2
"2177",2177,"Bay","4/4/2017","9:30","Susan Poe",0.9,19,NA,0.2,6.25,0,4.2
"2178",2178,"A","8/8/2017","10:50","Susan Poe",1,25,NA,0.8,6.5,0,NA
"2179",2179,"B","8/8/2017","11:00","Susan Poe",0.1,25,NA,0.1,6.5,0,NA
"2180",2180,"D","8/8/2017","10:30","Susan Poe",1.7,25,NA,0.9,NA,0,4.8
"2181",2181,"Bay","8/8/2017","10:00","Susan Poe",0.9,25,NA,0.4,7,0,6.2
"2182",2182,"A","9/12/2017","11:00","Susan Poe",0.4,21,NA,0.4,7,0,NA
"2183",2183,"B","9/12/2017","10:50","Susan Poe",0.3,20,NA,0.3,6.5,0,NA
"2184",2184,"D","9/12/2017","10:15","Susan Poe",1.7,20,NA,1,6.5,0,5.8
"2185",2185,"Bay","9/12/2017","09:30","Susan Poe",0.3,20,NA,0.3,7,0,6
"2186",2186,"B","9/29/2017","10:15","Susan Poe",0.1,24.5,NA,0.1,7,0,3
"2187",2187,"D","9/29/2017","11:10","Susan Poe",1.3,25,NA,1.3,6.5,0,NA
"2188",2188,"Bay","9/29/2017","09:35","Susan Poe",0.1,NA,NA,0.1,NA,0,NA
"2189",2189,"A","10/12/2017","10:55","Susan Poe",0.4,25,NA,0.3,6.5,0,NA
"2190",2190,"B","10/12/2017","11:05","Susan Poe",0.1,25,NA,0.1,7,0,NA
"2191",2191,"D","10/12/2017","10:25","Susan Poe",2.1,26,NA,1.8,6.5,0,5.8
"2192",2192,"Bay","10/12/2017","09:45","Susan Poe",1.9,25,NA,1.5,7,0,5.2
"2193",2193,"Bay","10/26/2017","09:40","Susan Poe",0.8,26,NA,0.35,7,0,7.1
"2194",2194,"A","10/26/2017","10:45","Susan Poe",0.4,27,NA,0.2,6.5,0,6.8
"2195",2195,"B","10/26/2017","10:15","Susan Poe",0.2,26,NA,0.2,6.5,0,4.1
"2196",2196,"D","10/26/2017","11:15","Susan Poe",1.2,27,NA,1.2,6.5,0,NA
"2197",2197,"Bay","11/8/2017","09:30","Susan Poe",0.5,16,NA,0.5,7,NA,6.6
"2198",2198,"D","11/8/2017","10:20","Susan Poe",1.5,16,NA,1.2,6.5,NA,6.9
"2199",2199,"B","11/8/2017","10:50","Susan Poe",0.2,15,NA,0.2,6.5,NA,NA
"2200",2200,"A","11/8/2017","11:00","Susan Poe",0.6,16,NA,0.6,6.5,NA,NA
"2201",2201,"A","11/29/2017","Not Recorded","Susan Poe",NA,NA,NA,NA,NA,NA,NA
"2202",2202,"A","12/12/2017","11:25","Susan Poe",0.7,6,NA,0.7,6.5,0,NA
"2203",2203,"B","11/29/2017","10:40","Susan Poe",0.2,6,NA,0.2,6.5,0,5.2
"2204",2204,"B","12/12/2017","11:10","Susan Poe",0.2,6,NA,0.2,6.5,0,NA
"2205",2205,"D","11/29/2017","10:20","Susan Poe",1.3,7,NA,1.3,6.5,0,NA
"2206",2206,"D","12/12/2017","11:40","Susan Poe",1.3,7,NA,1.3,6.5,0,9.9
"2207",2207,"Bay","11/29/2017","09:45","Susan Poe",0.8,9,NA,0.6,7,0,10
"2208",2208,"Bay","12/12/2017","10:00","Susan Poe",0.8,9,NA,0.6,7,0,10
"2209",2209,"A","1/16/2018","11:05","Susan Poe",0.6,5,NA,0.6,7,0,NA
"2210",2210,"A","2/14/2018","10:50","Susan Poe",1.8,7,NA,1,6.5,0,NA
"2211",2211,"A","3/7/2018","11:00","Susan Poe",1.8,8,NA,1.1,6.5,0,NA
"2212",2212,"A","3/22/2018","11:03","Susan Poe",0.9,7,NA,0.7,6.5,0,8
"2213",2213,"A","Not Recorded","4/4/18","Susan Poe",1,17,NA,0.6,7,1,NA
"2214",2214,"A","4/17/2018","10:55","Susan Poe",1.6,14,NA,1.3,7,1,NA
"2215",2215,"A","5/10/2018","Not Recorded","Susan Poe",0.9,21,NA,0.7,7,0.1,NA
"2216",2216,"A","5/25/2018","10:45","Susan Poe",7,26,NA,5.5,6.5,0.1,4
"2217",2217,"A","6/14/2018","10:40","Susan Poe",1.2,26,NA,1,7,0.1,NA
"2218",2218,"A","6/27/2018","11:05","Susan Poe",0.5,27,NA,0.5,4.8,0.1,4.7
"2219",2219,"A","7/18/2018","10:52","Susan Poe",0.5,28,NA,0.5,7,0.1,NA
"2220",2220,"A","8/1/2018","10:55","Susan Poe",1.2,29,NA,0.5,6.5,0,NA
"2221",2221,"A","8/14/2018","Not Recorded","Susan Poe",1.2,28,NA,0.4,6.5,0,3.8
